7.026306023736365695e-03,9.882451391843126084e-03,5.151219215806613315e-03,3.276132431921003046e-03,-2.160226108769330085e-04,-4.479356663394678693e-04,-4.479356663394681946e-04,-2.230103781974259803e-04,2.064097452098243636e-39,1.013297710511201750e-38,-2.641713841933690337e-38,-6.709460445368951777e-04,-2.460773799950145488e-03,-1.564902467271209532e-03,-8.285142832073298648e-38,-9.467284835623379068e-39,1.350924949880090116e-39,4.931203775638313827e-39,-5.318408316678969418e-40,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-5.319236037351974785e-04,-5.319236037351974785e-04,-1.791742665169778663e-03,-1.791742665169778663e-03,-1.791742665169778663e-03,-1.791742665169778663e-03,-0.000000000000000000e+00,-2.516157847572239592e-03,-1.951340809110819173e-04,-6.690311345300009073e-04,-6.690311345300009073e-04,-4.285603705332447638e-03,-4.285603705332447638e-03,-4.285603705332447638e-03,-2.460773799699765910e-03,-2.460773799699765910e-03,-2.713096657674034934e-03,-5.590578733929551375e-03,-5.590578733929551375e-03,-9.174064064269078778e-03,-9.174064064269078778e-03,-1.649249450203654722e-03,-7.270576846462809949e-04,1.371787357101136084e+00,-1.217384464750670935e-02,-7.599985735071870634e-03,-1.217384464750670935e-02,-1.217384464750670935e-02,-6.086922323753353459e-02,-1.217384464750670935e-02,7.599985735071875838e-03,-1.193833252888285706e-02,1.420269469771369593e-02,1.420269469771369593e-02,1.420269469771369593e-02,-1.193833252888285706e-02,-1.485996117253109844e-02,-1.507598378340802014e-02,-9.952930544889968673e-03,-5.678749803319266438e-03,-1.193833252888285706e-02,-5.969166264441427144e-02,-1.193833252888285706e-02,-1.282573077912084296e-02,-1.282573077912084296e-02,-1.282573077912084296e-02,-1.282573077912084296e-02,-1.282573077912084296e-02,-1.282573077912084296e-02,-3.744075679002248445e-03,-3.744075679002248445e-03,-3.744075679002248445e-03,2.743574714201755693e+00,2.743574714201755693e+00,-2.261993095710459686e-02,-1.526425815921186521e-02,1.526425815921186868e-02,1.314629550555137083e+00,-2.261993095710459686e-02,-2.261993095710459686e-02,-1.130996547855230155e-01,-2.261993095710459686e-02,1.282573077912084469e-02,-2.411217717638954733e-02,-2.411217717638954733e-02,-2.075618609849693569e-02,2.690553466243706532e-02,2.690553466243706532e-02,2.690553466243706532e-02,-2.411217717638954733e-02,-1.205608858819477297e-01,-2.411217717638954733e-02
7.653850670200906293e-03,-3.314349766216957791e-03,1.380929175192010833e-04,-7.377664834646345017e-03,-3.451901262980439566e-04,-7.704147512281648257e-04,-7.704147512281648257e-04,-3.803714090495797519e-04,-1.763745607828378299e-39,1.639673828260586977e-38,2.284480633337302419e-38,-1.150786160277745065e-03,-4.222773232061397854e-03,-2.681943729605073840e-03,-9.978989416566726352e-39,-1.119326852564849324e-38,1.466548365938105444e-38,1.711367298924325824e-38,-1.954374070125717213e-38,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-9.148675168675473321e-04,-9.148675168675473321e-04,-3.081659003966646503e-03,-3.081659003966646503e-03,-3.081659003966646503e-03,-3.081659003966646503e-03,-0.000000000000000000e+00,4.488521246019782219e-04,-3.328249828597655362e-04,-1.141114226835790316e-03,-1.141114226835790316e-03,1.899745957655308995e-03,1.899745957655308995e-03,1.899745957655308995e-03,-4.222773230802440506e-03,-4.222773230802440506e-03,-4.657945016049482197e-03,-9.586660688440669376e-03,-9.586660688440669376e-03,-1.574997869637397366e-02,-1.574997869637397366e-02,-2.828209982314387749e-03,-1.247692499727311513e-03,4.242066141792801698e-02,1.379433414458290097e-01,-1.226728240475075116e-02,1.379433414458290097e-01,1.379433414458290097e-01,6.897167072291449097e-01,1.379433414458290097e-01,1.226728240475074769e-02,1.271789304810475030e-01,-1.580622132679561920e-01,-1.580622132679561920e-01,-1.580622132679561920e-01,1.271789304810475030e-01,3.143846722477725703e-03,2.798656596180285321e-03,-1.595878030816361842e-02,1.015142778409743041e-03,1.271789304810475030e-01,6.358946524052384586e-01,1.271789304810475030e-01,6.714459324470379263e-03,6.714459324470379263e-03,6.714459324470379263e-03,6.714459324470379263e-03,6.714459324470379263e-03,6.714459324470379263e-03,1.852631735105315577e-03,1.852631735105315577e-03,1.852631735105315577e-03,8.484132283581471978e-02,8.484132283581471978e-02,2.541966846876350106e-01,-2.184897769490191585e-02,2.184897769490191238e-02,4.065313385883910502e-02,2.541966846876350106e-01,2.541966846876350106e-01,1.270983423438180049e+00,2.541966846876350106e-01,-6.714459324470374059e-03,2.651222719268765959e-01,2.651222719268765959e-01,2.305986825695238718e-01,-2.560964306452907513e-01,-2.560964306452907513e-01,-2.560964306452907513e-01,2.651222719268765959e-01,1.325611359634384590e+00,2.651222719268765959e-01
-1.868357669439795388e-04,1.504408129842040379e-03,1.557524366659631928e-03,3.301884484486368714e-03,-3.008810104634268386e-05,-1.120598839144349107e-04,-1.120598839144574079e-04,-5.284720588579832300e-05,5.981592122044715397e-39,-1.897593067326886775e-38,-6.158721473128921533e-38,-1.649070898001609039e-04,-6.067811533148619214e-04,-3.826613854860891903e-04,-7.966002169161267168e-39,-1.383295454411716120e-38,1.340967407096981348e-39,-3.456146698490066784e-39,2.096616275292340053e-38,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.330711120088305557e-04,-1.330711120088305557e-04,-4.482395350461065029e-04,-4.482395350461065029e-04,-4.482395350461065029e-04,-4.482395350461065029e-04,-0.000000000000000000e+00,-4.146033818624319731e-03,-4.624130511196179846e-05,-1.585416174539446346e-04,-1.585416174539446346e-04,1.378073769612546060e-02,1.378073769612546060e-02,1.378073769612546060e-02,-6.067811524999972526e-04,-6.067811524999972526e-04,-6.710083633712669512e-04,-1.372103922453916805e-03,-1.372103922453916805e-03,-2.268582992546108561e-03,-2.268582992546108561e-03,-4.048661393535434440e-04,-1.793124171208024644e-04,5.951348803148757754e-04,-1.337067557395046069e-01,-1.130107459753935647e-03,-1.337067557395046069e-01,-1.337067557395046069e-01,-6.685337786975222851e-01,-1.337067557395046069e-01,1.130107459753936297e-03,1.445313965547643797e-01,1.071859770711735133e-01,1.071859770711735133e-01,1.071859770711735133e-01,1.445313965547643797e-01,-2.477783749561776952e-02,-2.480792559649820650e-02,-1.435936322485030069e-03,-9.301043335085121266e-03,1.445313965547643797e-01,7.226569827738203999e-01,1.445313965547643797e-01,3.837958971099765526e-02,3.837958971099765526e-02,3.837958971099765526e-02,3.837958971099765526e-02,3.837958971099765526e-02,3.837958971099765526e-02,1.150265360088223096e-02,1.150265360088223096e-02,1.150265360088223096e-02,1.190269760596633078e-03,1.190269760596633078e-03,-1.157477680598370529e-02,3.249793606986308824e-03,-3.249793606986306656e-03,5.703375936273579611e-04,-1.157477680598370529e-02,-1.157477680598370529e-02,-5.787388402991990033e-02,-1.157477680598370529e-02,-3.837958971099764832e-02,1.082464081525975896e-02,1.082464081525975896e-02,-3.084266746996348896e-02,-2.205960890141573597e-03,-2.205960890141573597e-03,-2.205960890141573597e-03,1.082464081525975896e-02,5.412320407629745561e-02,1.082464081525975896e-02
3.724887694788476936e-04,-7.549379992981940755e-03,3.400450890793006806e-03,6.428413023954201479e-03,-1.004191915449364895e-04,2.045001090071249875e-02,2.045001090071297753e-02,8.927257741816723574e-03,-2.450507411754286042e-39,9.983592490988355174e-39,-3.756330533359171305e-38,2.937726864253168216e-02,1.085818168283097240e-01,6.768179502688020932e-02,-6.382111410790260986e-39,-6.673294396785337942e-39,3.496877360273039917e-39,4.978174160839802809e-39,-5.895753299811521087e-39,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.428438788951570171e-02,2.428438788951570171e-02,8.180004336145435540e-02,8.180004336145435540e-02,8.180004336145435540e-02,8.180004336145435540e-02,0.000000000000000000e+00,7.975093109347224790e-03,7.811350509137451707e-03,2.678177314562305011e-02,2.678177314562305011e-02,-1.509787362471709873e-02,-1.509787362471709873e-02,-1.509787362471709873e-02,1.085818165070770724e-01,1.085818165070770724e-01,1.205716030854756676e-01,2.439454061597770285e-01,2.439454061597770285e-01,4.075454928826837686e-01,4.075454928826837686e-01,7.200282730644365359e-02,3.209573839865308836e-02,8.583851452124965703e-04,-1.067667989996686417e-03,-4.140719787787848147e-03,-1.067667989996686417e-03,-1.067667989996686417e-03,-5.338339949983495619e-03,-1.067667989996686417e-03,4.140719787787844677e-03,2.394603741856801606e-03,3.916535852740264320e-03,3.916535852740264320e-03,3.916535852740264320e-03,2.394603741856801606e-03,2.086794696245199490e-02,2.076752776831344849e-02,1.603156631801684606e-02,5.518351294847200807e-03,2.394603741856801606e-03,1.197301870928392173e-02,2.394603741856801606e-03,-3.854651007797952472e-02,-3.854651007797952472e-02,-3.854651007797952472e-02,-3.854651007797952472e-02,-3.854651007797952472e-02,-3.854651007797952472e-02,-1.194555614741491835e-02,-1.194555614741491835e-02,-1.194555614741491835e-02,1.716770290335588745e-03,1.716770290335588745e-03,2.192003812893185150e-03,-9.753470630025221424e-03,9.753470630025221424e-03,8.226190974710558771e-04,2.192003812893185150e-03,2.192003812893185150e-03,1.096001906446583338e-02,2.192003812893185150e-03,3.854651007797950391e-02,1.326935751860100878e-03,1.326935751860100878e-03,7.988527352260157716e-04,1.290586981182392443e-02,1.290586981182392443e-02,1.290586981182392443e-02,1.326935751860100878e-03,6.634678759300418303e-03,1.326935751860100878e-03
1.134450049278127454e-02,4.728939112529141967e-03,4.857257034676794663e-03,-1.629986408038463412e-03,-2.973397168683729113e-04,2.881241928036903932e-03,2.881241928032493398e-03,1.220202291753445063e-03,4.598157457650974755e-39,-1.052231504826102700e-38,4.568867056846751880e-38,4.101444219788740256e-03,1.518557458740178029e-02,9.423090731330631756e-03,-6.740032500735607330e-39,-5.304099548011775158e-39,-6.006258205435979892e-40,8.842785454558310230e-40,-4.144638234947674908e-39,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,3.421474780296160888e-03,3.421474780296160888e-03,1.152496767161966668e-02,1.152496767161966668e-02,1.152496767161966668e-02,1.152496767161966668e-02,-0.000000000000000000e+00,-1.314134617643744314e-03,1.067677002774650250e-03,3.660606861862550788e-03,3.660606861862550788e-03,9.258051403441995564e-02,9.258051403441995564e-02,9.258051403441995564e-02,1.518557453348219795e-02,1.518557453348219795e-02,1.688893012950877168e-02,3.403175592882685258e-02,3.403175592882685258e-02,5.708169127206569327e-02,5.708169127206569327e-02,1.004598056891623133e-02,4.489151783070769938e-03,2.101985794350398618e-03,7.272284207172175635e-03,-1.271895500059047959e-02,7.272284207172175635e-03,7.272284207172175635e-03,3.636142103586081226e-02,7.272284207172175635e-03,1.271895500059047439e-02,-9.306128506035883652e-03,-2.847914237186321279e-02,-2.847914237186321279e-02,-2.847914237186321279e-02,-9.306128506035883652e-03,-1.214009403045027483e-02,-1.243743374843416481e-02,-1.020170567000871012e-02,-5.080590620332523476e-03,-9.306128506035883652e-03,-4.653064253017934193e-02,-9.306128506035883652e-03,2.283142621148047113e-01,2.283142621148047113e-01,2.283142621148047113e-01,2.283142621148047113e-01,2.283142621148047113e-01,2.283142621148047113e-01,7.174033478278475651e-02,7.174033478278475651e-02,7.174033478278475651e-02,4.203971588453538424e-03,4.203971588453538424e-03,-7.348301481751007801e-03,-7.378568775957682936e-03,7.378568775957686406e-03,2.014403052869425531e-03,-7.348301481751007801e-03,-7.348301481751007801e-03,-3.674150740875502946e-02,-7.348301481751007801e-03,-2.283142621148046558e-01,-2.033844298863716690e-03,-2.033844298863716690e-03,1.653633953218803815e-06,-8.523221255266894003e-02,-8.523221255266894003e-02,-8.523221255266894003e-02,-2.033844298863716690e-03,-1.016922149431849845e-02,-2.033844298863716690e-03
1.413254249517641647e-03,6.698678672267573001e-04,-1.255093997766890959e-04,-1.664273050863016891e-03,-6.511869008234529538e-06,3.308884312801690471e-06,3.308884946360781841e-06,3.471201675047835916e-07,-1.125156041409518699e-38,7.450955273736190087e-38,1.483757043627565812e-37,3.656004530606913019e-06,1.427689797924170427e-05,7.659129204398294928e-06,9.901910195328179999e-38,-2.502457006190484809e-38,8.916460238405094754e-38,1.021405117025259055e-37,-1.431728854017270796e-37,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.929300169480193027e-06,3.929300169480193027e-06,1.323553737102751067e-05,1.323553737102751067e-05,1.323553737102751067e-05,1.323553737102751067e-05,0.000000000000000000e+00,3.911664303679226974e-04,3.037301140698022090e-07,1.041360369617245631e-06,1.041360369617245631e-06,1.584810440160496978e-02,1.584810440160496978e-02,1.584810440160496978e-02,1.427689774064511163e-05,1.427689774064511163e-05,1.662839102013211336e-05,2.959515585090636902e-05,2.959515585090636902e-05,5.606623059295604049e-05,5.606623059295604049e-05,8.769790681169453868e-06,4.233030283549578496e-06,9.285160905953610455e-06,1.742712848933637357e-02,-1.925129271574489275e-03,1.742712848933637357e-02,1.742712848933637357e-02,8.713564244668180192e-02,1.742712848933637357e-02,1.925129271574497732e-03,1.079407470789743063e-02,-3.553404276006616458e-02,-3.553404276006616458e-02,-3.553404276006616458e-02,1.079407470789743063e-02,2.332933483390007851e-03,2.326421614246834343e-03,-2.832133580328639226e-04,8.698793743912663044e-04,1.079407470789743063e-02,5.397037353948717225e-02,1.079407470789743063e-02,-3.652966472099565716e-03,-3.652966472099565716e-03,-3.652966472099565716e-03,-3.652966472099565716e-03,-3.652966472099565716e-03,-3.652966472099565716e-03,4.267601412125442487e-03,4.267601412125442487e-03,4.267601412125442487e-03,1.857032183351982560e-05,1.857032183351982560e-05,-4.160294137389216468e-02,1.080864224003707727e-02,-1.080864224003708768e-02,8.898279212848190394e-06,-4.160294137389216468e-02,-4.160294137389216468e-02,-2.080147068694607193e-01,-4.160294137389216468e-02,3.652966472099552706e-03,2.822120319723381981e-02,2.822120319723381981e-02,7.986136053279628555e-03,2.575483697228719837e-02,2.575483697228719837e-02,2.575483697228719837e-02,2.822120319723381981e-02,1.411060159861691476e-01,2.822120319723381981e-02
-6.657468795576803808e-03,-3.228593044057734979e-03,-7.210141789751340485e-03,-7.762814784627066270e-03,-2.724579722514185718e-04,1.186065336584182057e-04,1.186065344843412759e-04,2.620650740449107234e-06,-2.881765863507853045e-40,3.522712328157345661e-39,-1.193955497701752814e-38,1.212271854866835450e-04,4.822880909627503946e-04,2.450750219573491679e-04,1.398558532078382786e-38,8.191728338769088816e-39,-7.297648134038744275e-40,-9.204837131942559575e-40,-5.698282801024709123e-40,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.408452581264201789e-04,1.408452581264201789e-04,4.744261310071246508e-04,4.744261310071246508e-04,4.744261310071246508e-04,4.744261310071246508e-04,-0.000000000000000000e+00,3.300297588636820056e-03,2.293069179417353692e-06,7.861950647540743800e-06,7.861950647540743800e-06,1.118354039638998730e-02,1.118354039638998730e-02,1.118354039638998730e-02,4.822880816546631618e-04,4.822880816546631618e-04,5.702602400439311893e-04,9.724381139568673282e-04,9.724381139568673282e-04,1.921290375971112076e-03,1.921290375971112076e-03,2.885697237910911568e-04,1.431383273058369854e-04,3.259674280602967134e-04,8.772125270336040312e-05,1.916192037550008276e-01,8.772125270336040312e-05,8.772125270336040312e-05,4.386062635167982480e-04,8.772125270336040312e-05,-1.916192037550008276e-01,5.098391683818774333e-05,-1.058832230855668785e-03,-1.058832230855668785e-03,-1.058832230855668785e-03,5.098391683818774333e-05,1.924900763194074479e-02,1.897654965982510308e-02,-1.186954424030127637e-02,7.013379220594884514e-03,5.098391683818774333e-05,2.549195841909533602e-04,5.098391683818774333e-05,-8.675302889537668755e-04,-8.675302889537668755e-04,-8.675302889537668755e-04,-8.675302889537668755e-04,-8.675302889537668755e-04,-8.675302889537668755e-04,3.332194444826932361e-03,3.332194444826932361e-03,3.332194444826932361e-03,6.519348579919435069e-04,6.519348579919435069e-04,-6.806856256459350085e-04,1.818013897086496189e-01,-1.818013897086495634e-01,3.123854523124826462e-04,-6.806856256459350085e-04,-6.806856256459350085e-04,-3.403428128229680355e-03,-6.806856256459350085e-04,8.675302889537652492e-04,1.387051695415496169e-04,1.387051695415496169e-04,-1.016560930245294760e-04,-1.050285477074405088e-02,-1.050285477074405088e-02,-1.050285477074405088e-02,1.387051695415496169e-04,6.935258477077729669e-04,1.387051695415496169e-04
3.439091438303453884e-03,2.575966356034652561e-03,2.400444963104719082e-03,1.361798487150362585e-03,6.953955142207649735e-05,-2.836596984420782235e-05,-2.836597075851279712e-05,6.510642075291358398e-07,-1.092534078835090322e-38,-1.265676210733770795e-38,-4.433545308130294275e-38,-2.771490700687604105e-05,-1.115106921400320773e-04,-5.477874990122428417e-05,4.639694071747249455e-38,-6.747921046136787027e-39,-6.755704598729453175e-39,-8.649621081453978963e-39,1.065314450216904701e-38,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-3.368459030768479126e-05,-3.368459030768479126e-05,-1.134638827362817432e-04,-1.134638827362817432e-04,-1.134638827362817432e-04,-1.134638827362817432e-04,-0.000000000000000000e+00,-4.605064134122162359e-06,5.696812048757645461e-07,1.953192905688466882e-06,1.953192905688466882e-06,1.011639314879202584e-01,1.011639314879202584e-01,1.011639314879202584e-01,-1.115106898305901465e-04,-1.115106898305901465e-04,-1.330293176161096314e-04,-2.210681867554915967e-04,-2.210681867554915967e-04,-4.479959522280577123e-04,-4.479959522280577123e-04,-6.566013700074231217e-05,-3.311490910280899156e-05,-7.664646582951254816e-05,-2.152152544311050283e-03,-1.750288633485158618e-02,-2.152152544311050283e-03,-2.152152544311050283e-03,-1.076076272155523580e-02,-2.152152544311050283e-03,1.750288633485158618e-02,-1.119480544419531980e-03,8.335203610608755628e-03,8.335203610608755628e-03,8.335203610608755628e-03,-1.119480544419531980e-03,1.094955262407480072e-04,1.790350776365752516e-04,3.031374290523845740e-03,9.305271975257376046e-05,-1.119480544419531980e-03,-5.597402722097623469e-03,-1.119480544419531980e-03,-3.389421788215414566e-02,-3.389421788215414566e-02,-3.389421788215414566e-02,-3.389421788215414566e-02,-3.389421788215414566e-02,-3.389421788215414566e-02,2.525856273818197564e-02,2.525856273818197564e-02,2.525856273818197564e-02,-1.532929323847862630e-04,-1.532929323847862630e-04,-4.820448640244519474e-03,-3.258411244472389501e-02,3.258411244472388807e-02,-7.345286324138775578e-05,-4.820448640244519474e-03,-4.820448640244519474e-03,-2.410224320122253752e-02,-4.820448640244519474e-03,3.389421788215415260e-02,-3.271633088730578794e-03,-3.271633088730578794e-03,-4.344152288560805888e-03,-9.634348284767585424e-02,-9.634348284767585424e-02,-9.634348284767585424e-02,-3.271633088730578794e-03,-1.635816544365283759e-02,-3.271633088730578794e-03
2.011443110789494677e-03,-2.125277991611081944e-03,4.906268993231063455e-03,7.801094875359674240e-03,-9.332827110071244058e-06,-1.113095379640156521e-02,-1.113095379644013852e-02,1.697536446578145133e-02,1.884149353066798268e-37,1.837996754545708295e-38,1.648024874829184836e-38,5.844410669369907128e-03,6.402278211659422590e-03,2.866418580456008350e-02,-3.170646943282225264e-37,-2.887596304320730703e-38,-7.574819913731469543e-39,-2.511069034085237567e-40,2.058678923904082133e-38,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.321800787033200475e-02,-1.321800787033200475e-02,-4.452381621750711727e-02,-4.452381621750711727e-02,-4.452381621750711727e-02,-4.452381621750711727e-02,-0.000000000000000000e+00,1.690457909872202652e-02,1.485344383851036100e-02,5.092609302832699220e-02,5.092609302832699220e-02,-3.626354657299997334e-06,-3.626354657299997334e-06,-3.626354657299997334e-06,6.402276810819766510e-03,6.402276810819766510e-03,-8.311699965796913447e-03,6.373064664996652695e-02,6.373064664996652695e-02,-2.531698578504770758e-02,-2.531698578504770758e-02,1.812431577486709952e-02,1.635435968178365574e-03,3.391463240113433074e-06,2.093251703352842338e-06,1.336104772790719126e-04,2.093251703352842338e-06,2.093251703352842338e-06,1.046625851676632927e-05,2.093251703352842338e-06,-1.336104772790726715e-04,1.168845647853700605e-06,-4.503538636087387506e-05,-4.503538636087387506e-05,-4.503538636087387506e-05,1.168845647853700605e-06,5.048271516753434496e-02,5.047338234043716870e-02,-1.154159836835904653e-02,1.468017752055402955e-02,1.168845647853700605e-06,5.844228239267706814e-06,1.168845647853700605e-06,2.695451578414889113e-05,2.695451578414889113e-05,2.695451578414889113e-05,2.695451578414889113e-05,2.695451578414889113e-05,2.695451578414889113e-05,3.920735880277622809e-06,3.920735880277622809e-06,3.920735880277622809e-06,6.782922712449722094e-06,6.782922712449722094e-06,1.451175475387437792e-06,-1.495739562635275770e-04,1.495739562635270078e-04,3.250151362180962012e-06,1.451175475387437792e-06,1.451175475387437792e-06,7.255877376932414236e-06,1.451175475387437792e-06,-2.695451578414944339e-05,3.262097351207006270e-06,3.262097351207006270e-06,4.838468585326876999e-06,2.175179181911728603e-06,2.175179181911728603e-06,2.175179181911728603e-06,3.262097351207006270e-06,1.631048675603522955e-05,3.262097351207006270e-06
-1.747123346826473305e-03,1.585927600713331071e-03,-6.983872855744017658e-03,-1.222062236466156873e-02,1.253323313862545829e-06,3.405702441810930930e-02,3.405702441810930237e-02,1.501872847448722584e-02,9.900986214939930118e-24,-3.522536139672951863e-31,1.573369781990694616e-30,4.907575289259649698e-02,1.812842830958987239e-01,1.131702342596803412e-01,-5.022825277639524983e-32,-1.046518617582670785e-32,-2.619728726246272155e-33,3.536016311800269905e-33,-1.438161150762456025e-33,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.258131289706645131e-03,9.258131289706645131e-03,1.970167059339019168e-10,1.970167059339019168e-10,1.970167059339019168e-10,1.970167059339019168e-10,0.000000000000000000e+00,1.503158458435799316e-02,4.695787042100578110e-03,-4.435327895818338214e-10,-4.435327895818338214e-10,7.350922401516354254e-15,7.350922401516354254e-15,7.350922401516354254e-15,-2.465160524938345428e-10,-2.465160524938345428e-10,5.111988628512833394e-02,-9.365649288773644934e-10,-9.365649288773644934e-10,-5.425314442740486264e-10,-5.425314442740486264e-10,3.260362370571504714e-02,1.395391833180721630e-02,-4.219642892889182876e-05,-2.232685337187820967e-15,-7.401882207612278694e-14,-2.232685337187820967e-15,-2.232685337187820967e-15,-1.115672141467697183e-14,-2.232685337187820967e-15,7.401893565829284396e-14,1.166868805429155503e-15,7.837457495610087527e-09,7.837457495610087527e-09,7.837457495610087527e-09,1.166868805429155503e-15,1.753337053949290085e-05,1.878669385335135741e-05,1.133686819160479621e-02,4.705154661926427319e-03,1.166868805429155503e-15,5.841731188251062388e-15,1.166868805429155503e-15,7.055181060209474321e-15,7.055181060209474321e-15,7.055181060209474321e-15,7.055181060209474321e-15,7.055181060209474321e-15,7.055181060209474321e-15,-1.372559747724024856e-08,-1.372559747724024856e-08,-1.372559747724024856e-08,3.528564193982532652e-15,3.528564193982532652e-15,5.936286421874349606e-16,-1.333248486842076446e-06,1.333248486842408483e-06,-2.004398475080015456e-05,5.936286421874349606e-16,5.936286421874349606e-16,2.961778895719671868e-15,5.936286421874349606e-16,-7.055408328937213756e-15,-1.065361946722970888e-15,-1.065361946722970888e-15,-4.167877038720295191e-08,-7.943130461606305467e-15,-7.943130461606305467e-15,-7.943130461606305467e-15,-1.065361946722970888e-15,-5.314990148353136092e-15,-1.065361946722970888e-15
